10:05:22.423 |     INFO |           get_logger | === TRACK_ANALYSIS MODULE LOGGING STARTED ===
10:05:22.423 |     INFO |           get_logger | Log file: /Users/george/.FLIKA/plugins/utrack_tracking/logs/utrack_track_analysis_20251021_100522.log
10:05:22.423 |     INFO |           get_logger | Log level: DEBUG
10:05:22.423 |     INFO |           get_logger | Session ID: 20251021_100522
10:05:22.423 |     INFO |             <module> | === TRACK ANALYSIS MODULE LOADED ===
10:05:22.423 |    DEBUG |             <module> | Module file: /Users/george/.FLIKA/plugins/utrack_tracking/track_analysis.py
10:05:22.423 |    DEBUG |             <module> | Available classes: TrackAnalyzer, MotionAnalyzer
10:05:22.424 |    DEBUG |             <module> | Available functions: analyze_tracking_results
10:05:22.424 |     INFO |             <module> | Track analysis module with centralized logging ready
