14:23:08.071 |     INFO |           get_logger | === TRACK_ANALYSIS MODULE LOGGING STARTED ===
14:23:08.072 |     INFO |           get_logger | Log file: /Users/george/.FLIKA/plugins/utrack_tracking/logs/utrack_track_analysis_20250729_142308.log
14:23:08.072 |     INFO |           get_logger | Log level: DEBUG
14:23:08.072 |     INFO |           get_logger | Session ID: 20250729_142308
14:23:08.072 |     INFO |             <module> | === TRACK ANALYSIS MODULE LOADED ===
14:23:08.072 |    DEBUG |             <module> | Module file: /Users/george/.FLIKA/plugins/utrack_tracking/track_analysis.py
14:23:08.072 |    DEBUG |             <module> | Available classes: TrackAnalyzer, MotionAnalyzer
14:23:08.072 |    DEBUG |             <module> | Available functions: analyze_tracking_results
14:23:08.072 |     INFO |             <module> | Track analysis module with centralized logging ready
